nyx/temperature.f32,zfp,2,150,1.000000e-01,hdf5,0,4.267876e+00,1.840601e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,hdf5,1,4.267876e+00,2.402965e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,hdf5,2,4.267876e+00,2.168483e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,hdf5,3,4.267876e+00,2.074802e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,hdf5,4,4.267876e+00,2.627812e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,hdf5,5,4.267876e+00,1.986438e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,hdf5,6,4.267876e+00,2.705814e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,hdf5,7,4.267876e+00,2.177689e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,hdf5,8,4.267876e+00,1.661643e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,hdf5,9,4.267876e+00,1.704293e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,netcdf,0,4.267876e+00,3.667072e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,netcdf,1,4.267876e+00,3.403460e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,netcdf,2,4.267876e+00,3.116037e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,netcdf,3,4.267876e+00,3.058366e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,netcdf,4,4.267876e+00,3.119980e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,netcdf,5,4.267876e+00,3.392666e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,netcdf,6,4.267876e+00,3.064960e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,netcdf,7,4.267876e+00,3.211844e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,netcdf,8,4.267876e+00,2.930009e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-01,netcdf,9,4.267876e+00,3.257302e+00,275425464
nyx/temperature.f32,zfp,2,150,1.000000e-02,hdf5,0,4.757927e+00,1.831505e+00,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,hdf5,1,4.757927e+00,2.619180e+00,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,hdf5,2,4.757927e+00,2.506066e+00,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,hdf5,3,4.757927e+00,1.939857e+00,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,hdf5,4,4.757927e+00,1.186646e-01,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,hdf5,5,4.757927e+00,2.316083e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,hdf5,6,4.757927e+00,1.401707e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,hdf5,7,4.757927e+00,3.076702e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,hdf5,8,4.757927e+00,2.500966e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,hdf5,9,4.757927e+00,2.311974e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,netcdf,0,4.757927e+00,2.513275e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,netcdf,1,4.757927e+00,2.243406e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,netcdf,2,4.757927e+00,2.185278e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,netcdf,3,4.757927e+00,2.293242e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,netcdf,4,4.757927e+00,3.533279e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,netcdf,5,4.757927e+00,2.034140e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,netcdf,6,4.757927e+00,2.065424e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,netcdf,7,4.757927e+00,1.962305e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,netcdf,8,4.757927e+00,1.990801e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-02,netcdf,9,4.757927e+00,1.944871e-02,325731440
nyx/temperature.f32,zfp,2,150,1.000000e-03,hdf5,0,6.004584e+00,4.664239e-03,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,hdf5,1,6.004584e+00,2.593688e-02,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,hdf5,2,6.004584e+00,2.435539e-02,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,hdf5,3,6.004584e+00,2.277249e-02,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,hdf5,4,6.004584e+00,2.426068e-02,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,hdf5,5,6.004584e+00,2.284995e-02,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,hdf5,6,6.004584e+00,2.165598e-02,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,hdf5,7,6.004584e+00,2.126805e-02,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,hdf5,8,6.004584e+00,1.997510e-02,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,hdf5,9,6.004584e+00,2.102328e-02,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,netcdf,0,6.004584e+00,2.067667e-02,374011808
nyx/temperature.f32,zfp,2,150,1.000000e-03,netcdf,1,6.004584e+00,2.062568e-02,374011808
