sz,nyx/temperature_2.f32,1.000000e-01,4.780303e+05,0,0.000000e+00,0.000000e+00,5.237983e+03,7.306791e+03,9.560532e+05,4.780290e+05,4.780290e+05,8.844837e+01,9.999974e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.668789e+07,1073741824,5.534864e+01,8.166265e+03,1.708316e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,3.182538e-03,427153,1.005487e+04,4294967296,4294967296,1.958301e+01,1.155964e+01,81,9.281317e+03,5.666044e+03
sz,nyx/temperature_2.f32,1.000000e-01,4.780303e+05,1,0.000000e+00,0.000000e+00,5.237983e+03,7.306791e+03,9.560532e+05,4.780290e+05,4.780290e+05,8.844837e+01,9.999974e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.668789e+07,1073741824,5.534864e+01,8.166265e+03,1.708316e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,3.182538e-03,427153,1.005487e+04,4294967296,4294967296,1.957480e+01,1.137818e+01,80,9.484429e+03,5.494657e+03
sz,nyx/temperature_2.f32,1.000000e-01,4.780303e+05,2,0.000000e+00,0.000000e+00,5.237983e+03,7.306791e+03,9.560532e+05,4.780290e+05,4.780290e+05,8.844837e+01,9.999974e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.668789e+07,1073741824,5.534864e+01,8.166265e+03,1.708316e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,3.182538e-03,427153,1.005487e+04,4294967296,4294967296,1.964281e+01,1.134764e+01,80,9.618451e+03,5.478081e+03
sz,nyx/temperature_2.f32,1.000000e-01,4.780303e+05,3,0.000000e+00,0.000000e+00,5.237983e+03,7.306791e+03,9.560532e+05,4.780290e+05,4.780290e+05,8.844837e+01,9.999974e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.668789e+07,1073741824,5.534864e+01,8.166265e+03,1.708316e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,3.182538e-03,427153,1.005487e+04,4294967296,4294967296,1.960200e+01,1.147956e+01,80,9.754001e+03,5.431667e+03
sz,nyx/temperature_2.f32,1.000000e-01,4.780303e+05,4,0.000000e+00,0.000000e+00,5.237983e+03,7.306791e+03,9.560532e+05,4.780290e+05,4.780290e+05,8.844837e+01,9.999974e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.668789e+07,1073741824,5.534864e+01,8.166265e+03,1.708316e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,3.182538e-03,427153,1.005487e+04,4294967296,4294967296,1.959485e+01,1.140689e+01,80,9.487835e+03,5.646367e+03
sz,nyx/temperature_2.f32,1.000000e-02,4.780303e+04,0,0.000000e+00,0.000000e+00,-2.214080e+00,8.036052e+02,9.560570e+04,4.780290e+04,4.780290e+04,1.130438e+01,9.999973e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.917144e+06,1073741824,7.076256e+01,1.384610e+03,2.896490e-04,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,2.314779e-02,3106844,1.382421e+03,4294967296,4294967296,1.994118e+01,1.166228e+01,76,9.645243e+03,5.701642e+03
sz,nyx/temperature_2.f32,1.000000e-02,4.780303e+04,1,0.000000e+00,0.000000e+00,-2.214080e+00,8.036052e+02,9.560570e+04,4.780290e+04,4.780290e+04,1.130438e+01,9.999973e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.917144e+06,1073741824,7.076256e+01,1.384610e+03,2.896490e-04,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,2.314779e-02,3106844,1.382421e+03,4294967296,4294967296,1.987209e+01,1.140903e+01,76,9.519514e+03,5.716692e+03
sz,nyx/temperature_2.f32,1.000000e-02,4.780303e+04,2,0.000000e+00,0.000000e+00,-2.214080e+00,8.036052e+02,9.560570e+04,4.780290e+04,4.780290e+04,1.130438e+01,9.999973e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.917144e+06,1073741824,7.076256e+01,1.384610e+03,2.896490e-04,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,2.314779e-02,3106844,1.382421e+03,4294967296,4294967296,1.990188e+01,1.141737e+01,76,9.551845e+03,5.498545e+03
sz,nyx/temperature_2.f32,1.000000e-02,4.780303e+04,3,0.000000e+00,0.000000e+00,-2.214080e+00,8.036052e+02,9.560570e+04,4.780290e+04,4.780290e+04,1.130438e+01,9.999973e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.917144e+06,1073741824,7.076256e+01,1.384610e+03,2.896490e-04,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,2.314779e-02,3106844,1.382421e+03,4294967296,4294967296,1.995306e+01,1.140551e+01,76,9.824659e+03,5.493578e+03
sz,nyx/temperature_2.f32,1.000000e-02,4.780303e+04,4,0.000000e+00,0.000000e+00,-2.214080e+00,8.036052e+02,9.560570e+04,4.780290e+04,4.780290e+04,1.130438e+01,9.999973e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.917144e+06,1073741824,7.076256e+01,1.384610e+03,2.896490e-04,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,2.314779e-02,3106844,1.382421e+03,4294967296,4294967296,1.989618e+01,1.145141e+01,76,9.850026e+03,5.451487e+03
