qoz,nyx/temperature.f32,1.000000e-03,4.780303e+03,0,1.510610e+05,3.504379e+05,3.005434e+00,5.178222e+02,9.560578e+03,4.780297e+03,4.780297e+03,1.557880e+00,9.999988e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.875726e+05,134217728,7.670871e+01,6.982640e+02,1.460711e-04,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,7.409811e-02,1243160,4.318599e+02,536870912,536870912,3.813815,1.970177,56,1,1.250852e+03,6.470148e+02
qoz,nyx/temperature.f32,1.000000e-03,4.780303e+03,1,1.030462e+05,1.841121e+05,1.203668e+01,4.246165e+02,9.560586e+03,4.780297e+03,4.780297e+03,5.219764e+04,9.990522e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.238067e+05,134217728,7.849448e+01,5.690402e+02,1.189258e-04,4.783141e+06,8.450284e+03,-1.691177e+03,4.784832e+06,1.569721e+04,8.989412e-02,1508173,3.559744e+02,536870912,536870912,5.469835,3.353925,56,1,1.778199e+03,1.088381e+03
qoz,nyx/temperature.f32,1.000000e-03,4.780303e+03,2,1.111994e+05,1.873241e+05,7.993755e-06,2.024043e-04,5.000000e-01,2.500000e-01,2.500000e-01,3.293280e-02,5.221550e-08,0.000000e+00,0.000000e+00,0.000000e+00,4.837172e-07,134217728,1.967569e+02,6.954978e-04,1.452631e-10,4.782436e+06,8.438247e+03,-5.413956e+03,4.787850e+06,1.571150e+04,8.989412e-02,1508173,3.559744e+02,536870912,536870912,5.085558,3.303216,56,1,1.621711e+03,1.039340e+03
qoz,nyx/temperature.f32,1.000000e-03,4.780303e+03,3,1.120115e+05,1.870630e+05,7.993755e-06,2.024043e-04,5.000000e-01,2.500000e-01,2.500000e-01,3.293280e-02,5.221550e-08,0.000000e+00,0.000000e+00,0.000000e+00,4.837172e-07,134217728,1.967569e+02,6.954978e-04,1.452631e-10,4.782436e+06,8.438247e+03,-5.413956e+03,4.787850e+06,1.571150e+04,8.989412e-02,1508173,3.559744e+02,536870912,536870912,5.050537,3.316677,56,1,1.594987e+03,1.038779e+03
qoz,nyx/temperature.f32,1.000000e-03,4.780303e+03,4,1.118714e+05,1.864783e+05,7.993755e-06,2.024043e-04,5.000000e-01,2.500000e-01,2.500000e-01,3.293280e-02,5.221550e-08,0.000000e+00,0.000000e+00,0.000000e+00,4.837172e-07,134217728,1.967569e+02,6.954978e-04,1.452631e-10,4.782436e+06,8.438247e+03,-5.413956e+03,4.787850e+06,1.571150e+04,8.989412e-02,1508173,3.559744e+02,536870912,536870912,5.056797,3.313636,56,1,1.598926e+03,1.071678e+03
qoz,nyx/temperature.f32,1.000000e-03,4.780303e+03,5,1.122456e+05,1.757352e+05,7.993755e-06,2.024043e-04,5.000000e-01,2.500000e-01,2.500000e-01,3.293280e-02,5.221550e-08,0.000000e+00,0.000000e+00,0.000000e+00,4.837172e-07,134217728,1.967569e+02,6.954978e-04,1.452631e-10,4.782436e+06,8.438247e+03,-5.413956e+03,4.787850e+06,1.571150e+04,8.989412e-02,1508173,3.559744e+02,536870912,536870912,5.039986,3.489805,56,1,1.575458e+03,1.068902e+03
qoz,nyx/temperature.f32,1.000000e-03,4.780303e+03,6,1.117550e+05,1.751047e+05,7.993755e-06,2.024043e-04,5.000000e-01,2.500000e-01,2.500000e-01,3.293280e-02,5.221550e-08,0.000000e+00,0.000000e+00,0.000000e+00,4.837172e-07,134217728,1.967569e+02,6.954978e-04,1.452631e-10,4.782436e+06,8.438247e+03,-5.413956e+03,4.787850e+06,1.571150e+04,8.989412e-02,1508173,3.559744e+02,536870912,536870912,5.061429,3.501034,56,1,1.574387e+03,1.065802e+03
qoz,nyx/temperature.f32,1.000000e-03,4.780303e+03,7,1.117085e+05,1.746490e+05,7.993755e-06,2.024043e-04,5.000000e-01,2.500000e-01,2.500000e-01,3.293280e-02,5.221550e-08,0.000000e+00,0.000000e+00,0.000000e+00,4.837172e-07,134217728,1.967569e+02,6.954978e-04,1.452631e-10,4.782436e+06,8.438247e+03,-5.413956e+03,4.787850e+06,1.571150e+04,8.989412e-02,1508173,3.559744e+02,536870912,536870912,5.062866,3.518764,56,1,1.537945e+03,1.063067e+03
qoz,nyx/temperature.f32,1.000000e-03,4.780303e+03,8,1.126697e+05,1.760232e+05,7.993755e-06,2.024043e-04,5.000000e-01,2.500000e-01,2.500000e-01,3.293280e-02,5.221550e-08,0.000000e+00,0.000000e+00,0.000000e+00,4.837172e-07,134217728,1.967569e+02,6.954978e-04,1.452631e-10,4.782436e+06,8.438247e+03,-5.413956e+03,4.787850e+06,1.571150e+04,8.989412e-02,1508173,3.559744e+02,536870912,536870912,5.022104,3.484235,56,1,1.515037e+03,1.055034e+03
qoz,nyx/temperature.f32,1.000000e-03,4.780303e+03,9,1.125280e+05,1.758503e+05,7.993755e-06,2.024043e-04,5.000000e-01,2.500000e-01,2.500000e-01,3.293280e-02,5.221550e-08,0.000000e+00,0.000000e+00,0.000000e+00,4.837172e-07,134217728,1.967569e+02,6.954978e-04,1.452631e-10,4.782436e+06,8.438247e+03,-5.413956e+03,4.787850e+06,1.571150e+04,8.989412e-02,1508173,3.559744e+02,536870912,536870912,5.027971,3.488021,56,1,1.516381e+03,1.053310e+03
